qacc	Entry	qlen	slen	length	score	bitscore	evalue	pident	nident	mismatch	positive	gaps	gapopen	Tax_ID	stitle
M01323:399:000000000-B29GY:1:1101:6115:13313	NR_036929	429	1507	430	369	682.0	0.0	95.34899999999999	410	18	410	2	2	212663	Vibrio tasmaniensis strain Carson D39 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6115:13313	NR_116257	429	1405	431	366	676.0	0.0	95.12799999999999	410	17	410	4	4	668	Aliivibrio fischeri strain NCIMB 1281 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6115:13313	NR_116067	429	1536	430	366	676.0	0.0	95.116	409	19	409	2	2	693153	Vibrio atlanticus strain VB 11.11 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6115:13313	NR_114982	429	1381	430	366	676.0	0.0	95.116	409	19	409	2	2	136468	Vibrio lentus strain CIP 107166 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6115:13313	NR_042468	429	1392	430	366	676.0	0.0	95.116	409	19	409	2	2	170673	Vibrio kanaloae strain LMG 20539 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6115:13313	NR_028926	429	1559	430	366	676.0	0.0	95.116	409	19	409	2	2	136468	Vibrio lentus strain 4OM4T 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6115:13313	NR_116249	429	1467	430	364	673.0	0.0	94.884	408	20	408	2	2	688	Aliivibrio logei strain ATCC 29985 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_136835	429	1481	429	411	760.0	0.0	98.601	423	6	423	0	0	1520782	Colwellia arctica strain 435 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_116385	429	1507	431	375	693.0	0.0	95.824	413	14	413	4	4	517723	Colwellia asteriadis strain KMD 002 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_159353	429	1510	431	369	682.0	0.0	95.36	411	16	411	4	4	1982103	Colwellia echini strain A3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_156847	429	1423	430	360	665.0	0.0	94.65100000000001	407	21	407	2	2	1513592	Colwellia marinimaniae strain MTCD1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_037047	429	1504	431	354	654.0	0.0	94.2	406	21	406	4	4	28229	Colwellia psychrerythraea strain ATCC 27364 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_024805	429	1474	433	351	649.0	0.0	93.995	407	18	407	8	6	211668	Colwellia piezophila strain Y223G 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_024635	429	1514	432	348	643.0	0.0	93.75	405	21	405	6	5	77524	Colwellia maris strain ABE-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_114405	429	1501	431	348	643.0	0.0	93.735	404	23	404	4	4	28229	Colwellia psychrerythraea strain ATCC 27364 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_159308	429	1504	429	345	638.0	0.0	93.473	401	28	401	0	0	2054316	Thalassotalea atypica strain RZG4-3-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_134008	429	1408	432	345	638.0	0.0	93.51899999999999	404	22	404	6	6	1195759	Colwellia aquaemaris strain S1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_037047	429	1504	429	414	765.0	0.0	98.834	424	5	424	0	0	28229	Colwellia psychrerythraea strain ATCC 27364 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_114405	429	1501	429	405	749.0	0.0	98.135	421	8	421	0	0	28229	Colwellia psychrerythraea strain ATCC 27364 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_025957	429	1467	431	403	745.0	0.0	97.912	422	5	422	4	4	37450	Colwellia rossensis strain S51-W 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_024635	429	1514	431	390	721.0	0.0	96.984	418	9	418	4	4	77524	Colwellia maris strain ABE-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_159353	429	1510	430	387	715.0	0.0	96.744	416	12	416	2	2	1982103	Colwellia echini strain A3 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_156847	429	1423	433	387	715.0	0.0	96.76700000000001	419	6	419	8	8	1513592	Colwellia marinimaniae strain MTCD1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_024805	429	1474	429	387	715.0	0.0	96.73700000000001	415	14	415	0	0	211668	Colwellia piezophila strain Y223G 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_026055	429	1486	430	385	712.0	0.0	96.512	415	12	415	3	3	89403	Colwellia psychrotropica strain ACAM 179 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_116385	429	1507	429	381	704.0	0.0	96.27	413	16	413	0	0	517723	Colwellia asteriadis strain KMD 002 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_133879	429	1465	429	369	682.0	0.0	95.338	409	20	409	0	0	1144278	Thalassotalea eurytherma strain Za6a-12 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_117782	429	1372	431	333	616.0	4.269999999999998e-176	92.575	399	28	399	4	4	416213	Ferrovum myxofaciens strain P3G 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_147728	429	1433	429	330	610.0	1.9899999999999995e-174	92.30799999999999	396	33	396	0	0	1706046	Sulfurirhabdus autotrophica strain BiS0 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_104760	429	1532	429	327	604.0	9.249999999999997e-173	92.075	395	34	395	0	0	406	Methylobacillus glycogenes strain TK 0113 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_108850	429	1406	432	327	604.0	9.249999999999997e-173	92.13	398	28	398	6	3	755169	Methylobacillus gramineus strain Lap 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_074178	429	1466	431	324	599.0	4.299999999999998e-171	91.87899999999999	396	31	396	4	4	405	Methylobacillus flagellatus strain KT 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_104761	429	1534	430	324	599.0	4.299999999999998e-171	91.86	395	33	395	2	2	266009	Methylovorus glucosotrophus strain 6B1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_115244	429	1465	430	324	599.0	4.299999999999998e-171	91.86	395	33	395	2	2	266009	Methylovorus glucosotrophus strain 6B1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_043691	429	1400	431	324	599.0	4.299999999999998e-171	91.87899999999999	396	31	396	4	4	405	Methylobacillus flagellatus strain KT 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_156096	429	1443	431	321	593.0	1.9999999999999995e-169	91.647	395	32	395	4	3	1848927	Methylobacillus methanolivorans strain Z 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_121695	429	1545	430	321	593.0	1.9999999999999995e-169	91.62799999999999	394	34	394	2	2	1163617	Sulfuricella denitrificans skB26 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_134141	403	1392	403	376	695.0	0.0	97.76700000000001	394	9	394	0	0	1470563	Pseudopelagicola gijangensis strain YSS-7 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_158154	403	1438	403	370	684.0	0.0	97.27	392	11	392	0	0	2176002	Amylibacter lutimaris strain m18 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_159187	403	1408	403	370	684.0	0.0	97.27	392	11	392	0	0	1924933	Planktotalea lamellibrachiae strain JAM 119 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_044471	403	1396	403	364	673.0	0.0	96.774	390	13	390	0	0	1123360	Litoreibacter arenae DSM 19593 strain GA2-M15 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_109323	403	1388	403	361	667.0	0.0	96.52600000000001	389	14	389	0	0	985055	Aliiroseovarius halocynthiae strain MA1-10 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_044424	403	1421	403	361	667.0	0.0	96.52600000000001	389	14	389	0	0	475083	Roseovarius aestuarii strain SMK-122 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_042377	403	1456	403	361	667.0	0.0	96.52600000000001	389	14	389	0	0	340021	Thalassobius mediterraneus strain XSM19 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_159171	403	1435	403	358	662.0	0.0	96.27799999999999	388	15	388	0	0	1580596	Phaeobacter piscinae strain 27-4 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_158153	403	1456	403	358	662.0	0.0	96.27799999999999	388	15	388	0	0	1614698	Aestuariicoccus marinus strain NAP41 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_158032	403	1393	403	358	662.0	0.0	96.27799999999999	388	15	388	0	0	2035344	Amylibacter cionae strain H-12 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_113676	404	1434	434	87	161.0	2.26e-39	74.885	325	69	325	40	28	29555	Mycoplasma canis strain NBRC 14846 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_104953	404	1472	434	84	156.0	1.0499999999999998e-37	74.654	324	70	324	40	28	53558	Mycoplasma edwardii strain ATCC 23462 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_025181	404	1452	434	81	150.0	4.889999999999999e-36	74.42399999999999	323	71	323	40	27	171284	Mycoplasma cynos strain H831 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_025177	404	1448	434	69	128.0	2.29e-29	73.502	319	75	319	40	25	171280	Mycoplasma buteonis strain BbT2g 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_114110	404	1443	299	62	115.0	1.7800000000000002e-25	74.247	222	65	222	12	11	270914	Myroides pelagicus strain NBRC 102469 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_074418	404	1503	412	61	113.0	6.409999999999999e-25	72.33	298	97	298	17	13	526224	Brachyspira murdochii DSM 12563 strain 56-150 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_027570	404	1441	412	61	113.0	6.409999999999999e-25	72.33	298	97	298	17	13	84378	Brachyspira murdochii strain 56-150 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_025674	404	1462	412	61	113.0	6.409999999999999e-25	72.33	298	97	298	17	13	52584	Brachyspira pilosicoli strain P43/6/78 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_102932	404	1495	244	60	111.0	2.31e-24	75.41	184	53	184	7	5	1045858	Brachyspira intermedia PWS/A 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_146836	404	1379	244	60	111.0	2.31e-24	75.41	184	53	184	7	5	1287055	Brachyspira hampsonii strain NSH-16 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_117569	404	1401	404	338	625.0	6.659999999999997e-179	94.554	382	22	382	0	0	1054033	Arcobacter venerupis strain F67-11 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_116729	404	1454	404	338	625.0	6.659999999999997e-179	94.554	382	22	382	0	0	663365	Arcobacter suis CECT 7833 strain F41 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_136421	404	1402	404	332	614.0	1.4399999999999995e-175	94.059	380	24	380	0	0	1315211	Arcobacter aquimarinus strain W63 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_117105	404	1402	404	329	608.0	6.709999999999998e-174	93.81200000000001	379	25	379	0	0	913109	Arcobacter ellisii strain F79-6 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_136420	404	1402	404	326	603.0	3.1199999999999993e-172	93.564	378	26	378	0	0	1462615	Arcobacter ebronensis strain F128-2 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_117570	404	1402	404	326	603.0	3.1199999999999993e-172	93.564	378	26	378	0	0	1054034	Arcobacter cloacae strain SW28-13 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_125549	404	1389	404	326	603.0	3.1199999999999993e-172	93.564	378	26	378	0	0	877500	Arcobacter anaerophilus strain JC84 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_117919	404	1402	404	326	603.0	3.1199999999999993e-172	93.564	378	26	378	0	0	873191	Arcobacter defluvii strain SW28-11 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_025905	404	1462	405	323	597.0	1.4499999999999998e-170	93.333	378	25	378	2	2	28198	Arcobacter cryaerophilus strain A 169/B 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_118509	404	1439	405	320	592.0	6.749999999999998e-169	93.086	377	26	377	2	2	28197	Arcobacter butzleri strain ATCC 49616 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_040858	406	1369	407	93	172.0	1.05e-42	74.693	304	93	304	10	9	132608	Planktothricoides raciborskii strain NIES-207 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_025757	406	1529	411	90	167.0	4.88e-41	74.696	307	87	307	17	16	238083	Cryptanaerobacter phenolicus strain LR7.2 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_112217	406	1446	406	87	161.0	2.2699999999999995e-39	74.138	301	98	301	7	7	241430	Starria zimbabweensis strain SAG 74.90 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_042969	406	1567	404	86	159.0	8.159999999999998e-39	74.257	300	93	300	11	10	265470	Desulfurispora thermophila strain RA50E1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_102459	406	1479	407	84	156.0	1.06e-37	73.956	301	97	301	9	7	1173032	Chamaesiphon minutus strain PCC 6605 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_125481	406	1456	405	81	150.0	4.91e-36	73.58	298	101	298	6	6	292587	Synechococcus rubescens strain SAG 3.81 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_041000	406	1571	409	81	150.0	4.91e-36	73.839	302	94	302	13	12	258475	Pelotomaculum propionicicum strain MGP 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_133738	406	1447	405	78	145.0	2.29e-34	73.58	298	96	298	11	10	1216062	Desulfohalotomaculum tongense strain TGB60-1 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_157746	406	1507	191	74	137.0	3.82e-32	79.581	152	39	152	0	0	1644115	Laceyella thermophila strain YIM 79486 16S ribosomal RNA, complete sequence
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_114739	406	1314	191	74	137.0	3.82e-32	79.581	152	39	152	0	0	110101	Laceyella putida strain NCIMB 12324 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_109065	427	1429	427	385	712.0	0.0	96.721	413	14	413	0	0	889488	Zhongshania borealis strain CL-AS9 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_108452	427	1501	427	382	706.0	0.0	96.48700000000001	412	15	412	0	0	641783	Zhongshania guokunii strain ZS6-22 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_126306	427	1403	427	379	701.0	0.0	96.25299999999999	411	16	411	0	0	1470434	Zhongshania aliphaticivorans strain SM-2 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_108450	427	1501	427	376	695.0	0.0	96.01899999999999	410	17	410	0	0	641702	Zhongshania antarctica strain ZS5-23 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_118015	427	1495	428	355	656.0	0.0	94.39299999999999	404	22	404	2	2	354246	Spongiibacter marinus strain DSM 17750 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_042454	427	1452	428	355	656.0	0.0	94.39299999999999	404	22	404	2	2	354246	Spongiibacter marinus strain HAL40b 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_118016	427	1495	427	349	645.0	0.0	93.911	401	26	401	0	0	1122224	Spongiibacter marinus DSM 19753 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_042990	427	1470	427	349	645.0	0.0	93.911	401	26	401	0	0	354246	Spongiibacter marinus strain 5IX/A01/131 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_043871	427	1498	428	343	634.0	0.0	93.458	400	26	400	2	2	1026882	Methylophaga aminisulfidivorans MP 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_114081	427	1461	428	340	628.0	5.459999999999999e-180	93.22399999999999	399	27	399	2	2	45495	Methylophaga marina strain NBRC 102421 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_044837	429	1462	429	429	793.0	0.0	100.0	429	0	429	0	0	1117315	Pseudoalteromonas haloplanktis ATCC 14393 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_114188	429	1461	429	429	793.0	0.0	100.0	429	0	429	0	0	28109	Pseudoalteromonas nigrifaciens strain NBRC 103036 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_025654	429	1506	429	429	793.0	0.0	100.0	429	0	429	0	0	166934	Pseudoalteromonas paragorgicola strain KMM 3548 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_025509	429	1505	429	429	793.0	0.0	100.0	429	0	429	0	0	1312369	Pseudoalteromonas agarivorans DSM 14585 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_114436	429	1458	429	429	793.0	0.0	100.0	429	0	429	0	0	77608	Pseudoalteromonas distincta strain KMM 638 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_028722	429	1494	429	429	793.0	0.0	100.0	429	0	429	0	0	81037	Pseudoalteromonas elyakovii strain KMM 162 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_026222	429	1436	429	429	793.0	0.0	100.0	429	0	429	0	0	28109	Pseudoalteromonas nigrifaciens strain NCIMB 8614 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_114191	429	1393	426	426	787.0	0.0	100.0	426	0	426	0	0	43660	Pseudoalteromonas undina strain NBRC 103039 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_114187	429	1459	426	426	787.0	0.0	100.0	426	0	426	0	0	1315271	Pseudoalteromonas tetraodonis GFC strain NBRC 103034 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_114186	429	1461	426	426	787.0	0.0	100.0	426	0	426	0	0	288	Pseudoalteromonas atlantica strain NBRC 103033 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16975:13521	NR_044837	429	1462	429	429	793.0	0.0	100.0	429	0	429	0	0	1117315	Pseudoalteromonas haloplanktis ATCC 14393 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16975:13521	NR_114188	429	1461	429	429	793.0	0.0	100.0	429	0	429	0	0	28109	Pseudoalteromonas nigrifaciens strain NBRC 103036 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16975:13521	NR_025654	429	1506	429	429	793.0	0.0	100.0	429	0	429	0	0	166934	Pseudoalteromonas paragorgicola strain KMM 3548 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16975:13521	NR_025509	429	1505	429	429	793.0	0.0	100.0	429	0	429	0	0	1312369	Pseudoalteromonas agarivorans DSM 14585 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16975:13521	NR_114436	429	1458	429	429	793.0	0.0	100.0	429	0	429	0	0	77608	Pseudoalteromonas distincta strain KMM 638 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16975:13521	NR_028722	429	1494	429	429	793.0	0.0	100.0	429	0	429	0	0	81037	Pseudoalteromonas elyakovii strain KMM 162 16S ribosomal RNA, partial sequence
M01323:399:000000000-B29GY:1:1101:16975:13521	NR_026222	429	1436	429	429	793.0	0.0	100.0	429	0	429	0	0	28109	Pseudoalteromonas nigrifaciens strain NCIMB 8614 16S ribosomal RNA, partial sequence
